"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Aug 1, 10:00 am",31,1.2,243,650,810,180,20,60.6739,107.229,0.0962755,25.8493,32.1301,30,55.4812,7.6531,6.50385
"Aug 1, 11:00 am",32,1.5,251,683,903,180,20,72.2477,128.861,0.0994579,25.5611,32.0234,30,57.6715,7.0276,7.30896
"Aug 1, 12:00 pm",32,1.7,493,126,616,180,20,78.0793,182.517,0.0894067,26.7247,32.6046,30,48.4102,9.41354,4.7744
"Aug 1, 01:00 pm",33,1.8,431,77,505,180,20,71.4825,233.404,0.0746643,26.9409,32.5922,30,45.9072,9.78216,3.82949
"Aug 1, 02:00 pm",33,1.8,372,379,700,180,20,59.7449,253.717,0.0950874,26.3918,32.4417,30,51.2364,8.8475,5.4974
"Aug 1, 03:00 pm",32,1.7,323,69,373,180,20,46.9594,264.499,0.0586169,27.3009,32.6967,30,41.5979,10.571,2.80495
"Aug 1, 04:00 pm",32,1.5,164,557,475,180,20,33.9553,272.279,0.070345,27.0748,32.6478,30,44.5066,10.1798,3.50956
"Aug 1, 05:00 pm",31,1.1,116,0,116,180,20,21.018,279.077,0.0160824,26.995,31.8493,30,34.3403,9.60889,0.861352
"Aug 1, 06:00 pm",29,0.8,46,0,46,180,20,8.3662,285.813,0.00392643,26.2565,30.9032,30,30.4005,6.01012,0.326136
"Aug 1, 07:00 pm",27,0.9,0,0,0,0,0,-3.45672,293.123,0,0,0,0,0,0,0
"Aug 1, 08:00 pm",27,1,0,0,0,0,0,-15.0284,301.633,0,0,0,0,0,0,0
"Aug 1, 09:00 pm",26,1.1,0,0,0,0,0,-25.4664,312.084,0,0,0,0,0,0,0
"Aug 1, 10:00 pm",26,1,0,0,0,0,0,-34.0954,325.305,0,0,0,0,0,0,0
"Aug 1, 11:00 pm",26,0.8,0,0,0,0,0,-39.9394,341.792,0,0,0,0,0,0,0
"Aug 2, 12:00 am",25,0.7,0,0,0,0,0,-41.9468,0.717449,0,0,0,0,0,0,0
"Aug 2, 01:00 am",25,0.5,0,0,0,0,0,-39.648,19.5431,0,0,0,0,0,0,0
"Aug 2, 02:00 am",25,0.5,0,0,0,0,0,-33.5755,35.8129,0,0,0,0,0,0,0
"Aug 2, 03:00 am",25,0.5,0,0,0,0,0,-24.7929,48.8244,0,0,0,0,0,0,0
"Aug 2, 04:00 am",25,0.5,0,0,0,0,0,-14.2581,59.124,0,0,0,0,0,0,0
"Aug 2, 05:00 am",25,0.6,0,0,0,0,0,-2.62611,67.5425,0,0,0,0,0,0,0
"Aug 2, 06:00 am",26,0.8,59,205,92,180,20,9.22443,74.8133,0.00791346,27.009,31.6994,30,28.0578,8.00043,0.429795
"Aug 2, 07:00 am",28,0.9,119,450,287,180,20,21.904,81.5619,0.0409885,27.6874,32.8247,30,35.9792,10.6152,1.83783
"Aug 2, 08:00 am",29,1.1,156,590,493,180,20,34.8474,88.4392,0.077053,27.2717,32.8853,30,43.3944,10.6517,3.68003
"Aug 2, 09:00 am",30,1.2,208,624,671,180,20,47.8365,96.4197,0.0955272,26.5625,32.5619,30,49.9088,9.33976,5.28191
"Aug 2, 10:00 am",31,1.2,347,439,730,180,20,60.5618,107.701,0.0941273,26.1668,32.2868,30,52.9837,8.32107,5.80174
"Aug 2, 11:00 am",32,1.1,235,707,908,180,20,72.0778,129.493,0.0840875,25.1745,31.6511,30,60.4613,5.89061,7.38795
"Aug 2, 12:00 pm",32,1.1,239,715,938,180,20,77.8216,182.55,0.0819941,25.0335,31.568,30,61.4934,5.54196,7.6535
"Aug 2, 01:00 pm",33,1.1,232,710,905,180,20,71.2937,232.853,0.0780496,25.0499,31.5208,30,61.3524,5.48891,7.36438
"Aug 2, 02:00 pm",33,1.1,423,166,566,180,20,59.6044,253.288,0.0744996,26.426,32.2104,30,50.1429,8.63657,4.37306
"Aug 2, 03:00 pm",32,1.1,277,433,594,180,20,46.8348,264.168,0.0809374,26.4877,32.3334,30,49.9601,8.98035,4.6321
"Aug 2, 04:00 pm",32,1,234,244,370,180,20,33.8326,272.005,0.0547537,27.0717,32.4575,30,43.0693,10.0924,2.75995
"Aug 2, 05:00 pm",31,0.8,143,328,260,180,20,20.8897,278.837,0.0344256,27.2252,32.3289,30,38.4864,9.78112,1.69736
"Aug 2, 06:00 pm",29,0.7,55,119,71,180,20,8.22804,285.593,0.0049899,26.3861,31.0548,30,30.7443,6.19585,0.371166
"Aug 2, 07:00 pm",27,0.8,0,0,0,0,0,-3.61272,292.915,0,0,0,0,0,0,0
"Aug 2, 08:00 pm",27,1,0,0,0,0,0,-15.2055,301.436,0,0,0,0,0,0,0
"Aug 2, 09:00 pm",26,1.1,0,0,0,0,0,-25.6693,311.903,0,0,0,0,0,0,0
"Aug 2, 10:00 pm",26,1.1,0,0,0,0,0,-34.3264,325.16,0,0,0,0,0,0,0
"Aug 2, 11:00 pm",26,1,0,0,0,0,0,-40.1933,341.717,0,0,0,0,0,0,0
"Aug 3, 12:00 am",25,0.9,0,0,0,0,0,-42.2062,0.74656,0,0,0,0,0,0,0
"Aug 3, 01:00 am",25,0.8,0,0,0,0,0,-39.8898,19.6703,0,0,0,0,0,0,0
"Aug 3, 02:00 am",25,0.6,0,0,0,0,0,-33.7854,35.9999,0,0,0,0,0,0,0
"Aug 3, 03:00 am",24,0.5,0,0,0,0,0,-24.9694,49.0373,0,0,0,0,0,0,0
