"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"May 28, 08:00 am",24,2,107,856,686,180,20,42.6178,96.7055,0.124081,27.8128,33.8315,30,41.1449,11.7951,5.38383
"May 28, 09:00 am",26,2.8,313,563,767,180,20,53.8508,109.219,0.138194,27.5946,33.7967,30,42.9727,11.4063,6.16431
"May 28, 10:00 am",27,3.3,267,697,895,180,20,64.0068,128.023,0.157122,27.2437,33.7231,30,45.5984,10.8901,7.35916
"May 28, 11:00 am",27,3.5,132,923,1005,180,20,70.9027,160.35,0.171427,26.9911,33.6928,30,47.3103,10.5536,8.33552
"May 28, 12:00 pm",28,3.4,138,912,997,180,20,70.5119,203.427,0.165161,26.8298,33.5187,30,48.4833,10.2405,8.27936
"May 28, 01:00 pm",28,3.2,361,577,876,180,20,63.1571,234.211,0.14928,27.135,33.5625,30,46.3764,10.6329,7.13254
"May 28, 02:00 pm",27,2.9,134,854,815,180,20,52.8462,252.185,0.143428,27.3527,33.663,30,44.7802,11.1277,6.62506
"May 28, 03:00 pm",26,2.4,321,156,424,180,20,41.5695,264.349,0.0780041,28.2918,33.7798,30,35.5941,12.222,3.21043
"May 28, 04:00 pm",24,1.6,225,211,331,180,20,30.0609,274.089,0.0590948,28.4869,33.7613,30,32.4211,12.3992,2.38643
"May 28, 05:00 pm",23,0.8,124,280,214,180,20,18.6869,282.94,0.0314171,28.3401,33.3132,30,28.8161,11.4343,1.2895
"May 28, 06:00 pm",21,0.6,49,152,69,180,20,7.75455,291.76,0.00630184,27.4152,32.0408,30,22.3847,10.3149,0.305058
"May 28, 07:00 pm",19,0.9,0,0,0,0,0,-2.11388,301.16,0,0,0,0,0,0,0
"May 28, 08:00 pm",17,1.2,0,0,0,0,0,-11.3924,311.664,0,0,0,0,0,0,0
"May 28, 09:00 pm",16,1.5,0,0,0,0,0,-19.1588,323.712,0,0,0,0,0,0,0
"May 28, 10:00 pm",15,1.8,0,0,0,0,0,-24.8244,337.518,0,0,0,0,0,0,0
"May 28, 11:00 pm",14,1.9,0,0,0,0,0,-27.7819,352.801,0,0,0,0,0,0,0
"May 29, 12:00 am",14,2,0,0,0,0,0,-27.6298,8.63884,0,0,0,0,0,0,0
"May 29, 01:00 am",13,2,0,0,0,0,0,-24.3906,23.8098,0,0,0,0,0,0,0
"May 29, 02:00 am",12,1.9,0,0,0,0,0,-18.4967,37.4466,0,0,0,0,0,0,0
"May 29, 03:00 am",12,1.8,0,0,0,0,0,-10.5614,49.3273,0,0,0,0,0,0,0
"May 29, 04:00 am",13,1.8,0,0,0,0,0,-1.16457,59.6975,0,0,0,0,0,0,0
