"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Jun 4, 03:00 pm",16,3,197,6,202,180,20,44.3536,265.364,0.0396682,29.8185,34.8181,30,19.9737,13.4929,1.46981
"Jun 4, 04:00 pm",16,2.7,225,74,265,180,20,32.5202,274.592,0.0522507,29.8908,35.0197,30,21.461,13.6419,1.93146
"Jun 4, 05:00 pm",15,2.2,62,671,301,180,20,20.8315,282.908,0.0433243,29.8312,34.8698,30,20.5386,11.8895,1.60469
"Jun 4, 06:00 pm",14,1.7,54,10,56,180,20,9.557,291.189,0.00972687,28.8253,33.4688,30,15.3244,12.7008,0.381198
"Jun 4, 07:00 pm",12,1.4,0,0,0,0,0,-0.657433,300.042,0,0,0,0,0,0,0
"Jun 4, 08:00 pm",12,1.3,0,0,0,0,0,-10.365,309.99,0,0,0,0,0,0,0
"Jun 4, 09:00 pm",12,1.2,0,0,0,0,0,-18.6424,321.503,0,0,0,0,0,0,0
"Jun 4, 10:00 pm",11,1.1,0,0,0,0,0,-24.9012,334.874,0,0,0,0,0,0,0
"Jun 4, 11:00 pm",11,1,0,0,0,0,0,-28.4931,349.934,0,0,0,0,0,0,0
"Jun 5, 12:00 am",11,1,0,0,0,0,0,-28.9301,5.81434,0,0,0,0,0,0,0
"Jun 5, 01:00 am",11,1,0,0,0,0,0,-26.1455,21.2054,0,0,0,0,0,0,0
"Jun 5, 02:00 am",11,1,0,0,0,0,0,-20.5362,35.0684,0,0,0,0,0,0,0
"Jun 5, 03:00 am",11,1,0,0,0,0,0,-12.7348,47.0583,0,0,0,0,0,0,0
"Jun 5, 04:00 am",11,1.1,0,0,0,0,0,-3.35851,57.3765,0,0,0,0,0,0,0
"Jun 5, 05:00 am",12,1,35,319,72,180,20,6.66975,66.4641,0.00489391,28.3461,32.8966,30,12.8459,11.706,0.201262
"Jun 5, 06:00 am",13,1,81,468,224,180,20,17.7723,74.8328,0.0302995,29.781,34.6783,30,18.1452,11.6201,1.12384
"Jun 5, 07:00 am",14,1.1,175,378,361,180,20,29.3803,83.0549,0.067872,29.7649,35.0539,30,24.076,13.3635,2.52275
"Jun 5, 08:00 am",15,1.2,255,398,517,180,20,41.2058,91.8993,0.103229,29.2402,34.895,30,30.0696,13.3158,3.94046
"Jun 5, 09:00 am",16,1.2,371,261,579,180,20,52.9518,102.74,0.115104,28.8555,34.6536,30,33.2782,12.9365,4.50541
"Jun 5, 10:00 am",17,1.3,446,177,606,180,20,64.0485,118.836,0.118367,28.6733,34.5205,30,34.6936,12.6649,4.6981
"Jun 5, 11:00 am",17,1.3,440,60,499,180,20,72.7427,148.959,0.0977136,29.0276,34.6457,30,31.3552,12.8631,3.77897
"Jun 5, 12:00 pm",17,1.4,481,223,696,180,20,74.1102,198.688,0.134254,28.3958,34.4262,30,37.0761,12.3663,5.45781
"Jun 5, 01:00 pm",17,1.5,458,184,627,180,20,66.7999,234.947,0.123315,28.7104,34.6002,30,34.5619,12.6931,4.88013
"Jun 5, 02:00 pm",16,1.7,388,86,460,180,20,56.0904,253.65,0.0919216,29.4559,34.9905,30,27.9802,13.2704,3.46741
"Jun 5, 03:00 pm",15,1.9,294,51,330,180,20,44.4457,265.466,0.0662784,29.8811,35.1488,30,23.1097,13.5632,2.45206
"Jun 5, 04:00 pm",14,2,162,2,164,180,20,32.6122,274.678,0.0323658,29.8977,34.8142,30,17.8559,13.6698,1.19511
"Jun 5, 05:00 pm",13,2.1,139,82,168,180,20,20.9258,282.982,0.0312981,30.0291,34.9293,30.0291,16.6843,13.5191,1.15013
"Jun 5, 06:00 pm",13,2.3,45,371,107,180,20,9.65462,291.253,0.00754521,28.689,33.293,30,14.1035,9.9198,0.299203
"Jun 5, 07:00 pm",12,2.4,0,0,0,0,0,-0.553834,300.095,0,0,0,0,0,0,0
"Jun 5, 08:00 pm",12,2.4,0,0,0,0,0,-10.2559,310.031,0,0,0,0,0,0,0
"Jun 5, 09:00 pm",12,2.3,0,0,0,0,0,-18.5287,321.528,0,0,0,0,0,0,0
"Jun 5, 10:00 pm",11,2.2,0,0,0,0,0,-24.7853,334.876,0,0,0,0,0,0,0
"Jun 5, 11:00 pm",11,2.2,0,0,0,0,0,-28.38,349.906,0,0,0,0,0,0,0
"Jun 6, 12:00 am",11,2.4,0,0,0,0,0,-28.8261,5.75672,0,0,0,0,0,0,0
"Jun 6, 01:00 am",11,2.5,0,0,0,0,0,-26.0558,21.1245,0,0,0,0,0,0,0
"Jun 6, 02:00 am",11,2.3,0,0,0,0,0,-20.4629,34.9735,0,0,0,0,0,0,0
"Jun 6, 03:00 am",11,2.2,0,0,0,0,0,-12.6771,46.9565,0,0,0,0,0,0,0
"Jun 6, 04:00 am",11,2.4,0,0,0,0,0,-3.3142,57.2707,0,0,0,0,0,0,0
"Jun 6, 05:00 am",12,2.8,22,0,22,180,20,6.70281,66.3542,0.00359407,28.0434,32.5625,30,12.4435,11.2641,0.154171
"Jun 6, 06:00 am",13,3,36,0,36,180,20,17.798,74.7162,0.00665993,28.5936,33.1813,30,13.7092,12.7505,0.266511
"Jun 6, 07:00 am",13,3.1,133,0,133,180,20,29.401,82.9266,0.026552,30.0014,34.8473,30.0014,15.5719,13.7614,0.976417
"Jun 6, 08:00 am",14,3.1,230,17,242,180,20,41.225,91.7507,0.0482881,30.2096,35.2853,30.2096,18.6834,13.7138,1.76457
"Jun 6, 09:00 am",14,3,306,27,328,180,20,52.975,102.556,0.0667631,30.2438,35.4998,30.2438,20.6133,13.6341,2.43831
"Jun 6, 10:00 am",14,2.9,261,13,273,180,20,64.0867,118.593,0.0544623,30.2103,35.3476,30.2103,19.5214,13.5326,1.99065
"Jun 6, 11:00 am",15,2.9,216,10,226,180,20,72.8182,148.676,0.0446299,30.0016,35.0478,30.0016,19.5658,13.4031,1.64263
"Jun 6, 12:00 pm",15,2.9,362,24,386,180,20,74.2222,198.647,0.0770033,30.044,35.4077,30.044,22.8607,13.4333,2.8328
"Jun 6, 01:00 pm",15,2.8,294,16,309,180,20,66.9035,235.058,0.061479,30.0604,35.2729,30.0604,21.3751,13.4587,2.25948
