"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 18, 08:00 pm",2,1,0,0,0,0,0,-39.5669,283.273,0,0,0,0,0,0,0
"Nov 18, 09:00 pm",0,1.2,0,0,0,0,0,-49.5104,297.619,0,0,0,0,0,0,0
"Nov 18, 10:00 pm",0,1.2,0,0,0,0,0,-57.9673,317.234,0,0,0,0,0,0,0
"Nov 18, 11:00 pm",-1,1.6,0,0,0,0,0,-63.1801,344.777,0,0,0,0,0,0,0
"Nov 19, 12:00 am",-1,1.9,0,0,0,0,0,-63.0227,16.9953,0,0,0,0,0,0,0
"Nov 19, 01:00 am",-1,2,0,0,0,0,0,-57.5789,44.1035,0,0,0,0,0,0,0
"Nov 19, 02:00 am",-1,2.3,0,0,0,0,0,-49.0116,63.3575,0,0,0,0,0,0,0
"Nov 19, 03:00 am",-1,2.3,0,0,0,0,0,-39.0273,77.5045,0,0,0,0,0,0,0
"Nov 19, 04:00 am",-1,2.2,0,0,0,0,0,-28.5112,88.9959,0,0,0,0,0,0,0
"Nov 19, 05:00 am",-1,2.1,0,0,0,0,0,-17.9498,99.295,0,0,0,0,0,0,0
"Nov 19, 06:00 am",-1,2.1,0,0,0,0,0,-7.68761,109.308,0,0,0,0,0,0,0
"Nov 19, 07:00 am",-1,2.5,4,0,4,180,20,1.74351,119.68,0.000422688,27.4942,31.81,30,-0.919828,7.1199,0.020584
"Nov 19, 08:00 am",0,3.2,38,0,38,180,20,10.1255,130.931,0.00769075,30.6935,35.2398,30.6935,0.722612,13.9392,0.275636
"Nov 19, 09:00 am",0,3.9,31,0,31,180,20,17.2934,143.457,0.00631596,30.4753,34.9989,30.4753,0.530179,14.0469,0.228
"Nov 19, 10:00 am",0,4.4,51,0,51,180,20,22.5125,157.43,0.0105857,31.0747,35.6643,31.0747,0.813461,14.2921,0.374655
"Nov 19, 11:00 am",0,4.8,37,0,37,180,20,25.2479,172.599,0.00756011,30.6963,35.2404,30.6963,0.559093,14.0763,0.270916
"Nov 19, 12:00 pm",0,5.1,68,0,68,180,20,25.162,188.223,0.0142445,31.4098,36.0462,31.4098,0.990565,14.4114,0.498708
"Nov 19, 01:00 pm",0,5,87,0,87,180,20,22.266,203.336,0.0186923,31.6868,36.3758,31.6868,1.3015,14.5826,0.648659
"Nov 19, 02:00 pm",0,5,8,0,8,180,20,16.914,217.219,0.00148757,28.7324,33.1302,30,0.11769,12.8393,0.0587375
"Nov 19, 03:00 pm",0,5,62,17,65,180,20,9.64747,229.655,0.0159924,31.5263,36.1843,31.5263,1.13893,14.1966,0.557815
"Nov 19, 04:00 pm",-1,4.9,0,0,0,180,20,1.25363,240.83,0,0,0,0,0,0,0
"Nov 19, 05:00 pm",-2,4.6,0,0,0,0,0,-8.2937,251.15,0,0,0,0,0,0,0
"Nov 19, 06:00 pm",-3,4.3,0,0,0,0,0,-18.5891,261.138,0,0,0,0,0,0,0
"Nov 19, 07:00 pm",-3,3.9,0,0,0,0,0,-29.1688,271.448,0,0,0,0,0,0,0
"Nov 19, 08:00 pm",-4,3.6,0,0,0,0,0,-39.6872,283.004,0,0,0,0,0,0,0
"Nov 19, 09:00 pm",-4,3.4,0,0,0,0,0,-49.6486,297.316,0,0,0,0,0,0,0
"Nov 19, 10:00 pm",-5,3.2,0,0,0,0,0,-58.1396,316.919,0,0,0,0,0,0,0
"Nov 19, 11:00 pm",-5,3.2,0,0,0,0,0,-63.3967,344.555,0,0,0,0,0,0,0
"Nov 20, 12:00 am",-6,3.2,0,0,0,0,0,-63.2602,16.993,0,0,0,0,0,0,0
"Nov 20, 01:00 am",-6,3,0,0,0,0,0,-57.8038,44.2472,0,0,0,0,0,0,0
"Nov 20, 02:00 am",-7,2.8,0,0,0,0,0,-49.2185,63.5361,0,0,0,0,0,0,0
"Nov 20, 03:00 am",-7,2.5,0,0,0,0,0,-39.2234,77.6771,0,0,0,0,0,0,0
"Nov 20, 04:00 am",-8,2.3,0,0,0,0,0,-28.7037,89.1535,0,0,0,0,0,0,0
"Nov 20, 05:00 am",-8,2,0,0,0,0,0,-18.1443,99.4369,0,0,0,0,0,0,0
"Nov 20, 06:00 am",-7,1.6,0,0,0,0,0,-7.8881,109.434,0,0,0,0,0,0,0
"Nov 20, 07:00 am",-7,1.2,15,0,15,180,20,1.5567,119.789,0.00211537,30.2017,34.5963,30.2017,-6.60498,9.50189,0.0769814
"Nov 20, 08:00 am",-6,0.9,51,576,149,180,20,9.90761,131.017,0.0630935,32.6818,37.7874,32.6818,3.29218,14.0594,2.12345
"Nov 20, 09:00 am",-4,0.9,73,745,291,180,20,17.0647,143.514,0.113464,31.8274,37.423,31.8274,12.1846,14.7262,3.93035
"Nov 20, 10:00 am",-3,1.2,162,167,226,180,20,22.278,157.445,0.0676107,32.3849,37.5471,32.3849,5.75777,15.0586,2.29756
"Nov 20, 11:00 am",-2,1.4,160,358,311,180,20,25.0153,172.564,0.101747,31.9839,37.4691,31.9839,10.6556,14.9777,3.50562
"Nov 20, 12:00 pm",-2,1.4,91,861,454,180,20,24.941,188.137,0.163511,31.0114,37.085,31.0114,18.8251,14.6501,5.82645
"Nov 20, 01:00 pm",-2,1.3,84,831,396,180,20,22.0646,203.206,0.146199,31.2502,37.1608,31.2502,16.9707,14.7082,5.16595
"Nov 20, 02:00 pm",-2,1.2,71,753,287,180,20,16.7362,217.06,0.112204,31.718,37.3085,31.718,12.914,14.6539,3.90082
"Nov 20, 03:00 pm",-3,0.9,48,583,144,180,20,9.49348,229.477,0.0605885,32.2408,37.3455,32.2408,6.09431,13.7723,2.06825
"Nov 20, 04:00 pm",-4,0.6,0,0,0,180,20,1.13697,240.639,0,0,0,0,0,0,0
"Nov 20, 05:00 pm",-5,0.6,0,0,0,0,0,-8.41434,250.947,0,0,0,0,0,0,0
"Nov 20, 06:00 pm",-6,0.7,0,0,0,0,0,-18.7002,260.92,0,0,0,0,0,0,0
"Nov 20, 07:00 pm",-7,0.7,0,0,0,0,0,-29.2768,271.209,0,0,0,0,0,0,0
"Nov 20, 08:00 pm",-8,0.8,0,0,0,0,0,-39.8006,282.737,0,0,0,0,0,0,0
"Nov 20, 09:00 pm",-8,0.9,0,0,0,0,0,-49.7796,297.014,0,0,0,0,0,0,0
"Nov 20, 10:00 pm",-8,1,0,0,0,0,0,-58.3046,316.602,0,0,0,0,0,0,0
"Nov 20, 11:00 pm",-8,0.9,0,0,0,0,0,-63.6065,344.326,0,0,0,0,0,0,0
"Nov 21, 12:00 am",-8,0.9,0,0,0,0,0,-63.4926,16.981,0,0,0,0,0,0,0
"Nov 21, 01:00 am",-8,0.8,0,0,0,0,0,-58.0251,44.3818,0,0,0,0,0,0,0
"Nov 21, 02:00 am",-8,0.8,0,0,0,0,0,-49.4229,63.7065,0,0,0,0,0,0,0
"Nov 21, 03:00 am",-7,0.8,0,0,0,0,0,-39.4175,77.8423,0,0,0,0,0,0,0
"Nov 21, 04:00 am",-7,0.9,0,0,0,0,0,-28.8944,89.3043,0,0,0,0,0,0,0
"Nov 21, 05:00 am",-8,1,0,0,0,0,0,-18.3369,99.5723,0,0,0,0,0,0,0
"Nov 21, 06:00 am",-7,1,0,0,0,0,0,-8.08652,109.554,0,0,0,0,0,0,0
"Nov 21, 07:00 am",-6,1.4,0,0,0,180,20,1.37457,119.892,0,0,0,0,0,0,0
"Nov 21, 08:00 am",-4,1.7,61,434,133,180,20,9.69292,131.098,0.0532122,32.6448,37.6611,32.6448,2.47586,14.0921,1.79253
"Nov 21, 09:00 am",-2,1.8,102,564,265,180,20,16.84,143.564,0.09878,32.1585,37.6072,32.1585,9.31009,14.8612,3.38383
"Nov 21, 10:00 am",0,1.8,108,0,108,180,20,22.0482,157.455,0.023739,31.7501,36.4982,31.7501,2.76144,14.6204,0.822378
"Nov 21, 11:00 am",0,1.7,123,0,123,180,20,24.7883,172.524,0.0271096,31.8337,36.6178,31.8337,3.21935,14.6227,0.936737
"Nov 21, 12:00 pm",1,1.7,179,99,221,180,20,24.7261,188.047,0.0598325,31.9515,37.0631,31.9515,8.02304,14.8184,2.06184
"Nov 21, 01:00 pm",2,1.6,151,57,172,180,20,21.8697,203.076,0.0449181,31.7614,36.7379,31.7614,7.42639,14.7114,1.55691
"Nov 21, 02:00 pm",2,1.3,113,79,136,180,20,16.565,216.902,0.0366927,31.6445,36.5425,31.6445,6.77523,14.6141,1.27631
"Nov 21, 03:00 pm",1,0.8,63,53,72,180,20,9.346,229.301,0.0189921,31.3192,36.0243,31.3192,3.9173,13.9361,0.667218
"Nov 21, 04:00 pm",0,0.8,0,0,0,180,20,1.02719,240.45,0,0,0,0,0,0,0
"Nov 21, 05:00 pm",-1,0.9,0,0,0,0,0,-8.52853,250.746,0,0,0,0,0,0,0
"Nov 21, 06:00 pm",-1,1.1,0,0,0,0,0,-18.8047,260.705,0,0,0,0,0,0,0
"Nov 21, 07:00 pm",-1,1.2,0,0,0,0,0,-29.3781,270.973,0,0,0,0,0,0,0
