"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Oct 27, 08:00 pm",3,1.7,0,0,0,0,0,-31.7182,282.479,0,0,0,0,0,0,0
"Oct 27, 09:00 pm",2,1.4,0,0,0,0,0,-42.225,295.355,0,0,0,0,0,0,0
"Oct 27, 10:00 pm",1,1.2,0,0,0,0,0,-51.4788,312.191,0,0,0,0,0,0,0
"Oct 27, 11:00 pm",1,1.1,0,0,0,0,0,-58.1048,335.307,0,0,0,0,0,0,0
"Oct 28, 12:00 am",1,1.1,0,0,0,0,0,-60.1226,4.2191,0,0,0,0,0,0,0
"Oct 28, 01:00 am",0,1.1,0,0,0,0,0,-56.6411,31.9706,0,0,0,0,0,0,0
"Oct 28, 02:00 am",0,1.1,0,0,0,0,0,-49.1039,53.1625,0,0,0,0,0,0,0
"Oct 28, 03:00 am",0,1.1,0,0,0,0,0,-39.4055,68.6679,0,0,0,0,0,0,0
"Oct 28, 04:00 am",0,1.1,0,0,0,0,0,-28.7124,80.819,0,0,0,0,0,0,0
"Oct 28, 05:00 am",0,1.2,0,0,0,0,0,-17.6581,91.2852,0,0,0,0,0,0,0
"Oct 28, 06:00 am",0,1.2,0,0,0,0,0,-6.64254,101.142,0,0,0,0,0,0,0
"Oct 28, 07:00 am",1,1.7,22,288,39,180,20,3.65556,111.169,0.00973762,30.6677,35.2555,30.6677,2.83468,7.75881,0.349403
"Oct 28, 08:00 am",4,2.4,53,655,205,180,20,13.4194,122.031,0.0694356,31.5817,36.8008,31.5817,11.499,13.8346,2.42279
"Oct 28, 09:00 am",7,2.8,69,801,370,180,20,22.11,134.355,0.12174,30.9085,36.6296,30.9085,18.8955,14.3985,4.35042
"Oct 28, 10:00 am",9,3.2,77,874,501,180,20,29.0099,148.637,0.158641,30.3245,36.4044,30.3245,23.6302,14.2935,5.78846
"Oct 28, 11:00 am",10,3.3,81,909,581,180,20,33.3806,164.947,0.178401,29.9488,36.2253,30,26.3773,14.1323,6.59898
"Oct 28, 12:00 pm",11,3.3,82,918,603,180,20,34.5827,182.517,0.183053,29.7277,36.0613,30,27.9437,14.0157,6.83087
"Oct 28, 01:00 pm",11,3.2,81,900,563,180,20,32.4087,199.852,0.172738,29.8341,36.0697,30,27.178,14.0778,6.41687
"Oct 28, 02:00 pm",11,2.9,75,858,467,180,20,27.2223,215.603,0.147647,30.0509,36.0518,30.0509,25.4554,14.1515,5.43866
"Oct 28, 03:00 pm",10,2.4,65,768,324,180,20,19.7234,229.272,0.10584,30.4853,36.0911,30.4853,21.3451,14.0835,3.83659
"Oct 28, 04:00 pm",8,1.5,47,580,153,180,20,10.6356,241.096,0.0511745,30.792,35.8726,30.792,15.0406,12.9453,1.83295
"Oct 28, 05:00 pm",6,1,0,0,0,180,20,0.866356,251.631,0,0,0,0,0,0,0
"Oct 28, 06:00 pm",5,1,0,0,0,0,0,-9.85846,261.511,0,0,0,0,0,0,0
"Oct 28, 07:00 pm",5,0.9,0,0,0,0,0,-20.9361,271.422,0,0,0,0,0,0,0
"Oct 28, 08:00 pm",5,0.9,0,0,0,0,0,-31.9571,282.2,0,0,0,0,0,0,0
"Oct 28, 09:00 pm",4,1,0,0,0,0,0,-42.4815,295.06,0,0,0,0,0,0,0
"Oct 28, 10:00 pm",2,1.1,0,0,0,0,0,-51.766,311.909,0,0,0,0,0,0,0
"Oct 28, 11:00 pm",2,1.2,0,0,0,0,0,-58.428,335.136,0,0,0,0,0,0,0
"Oct 29, 12:00 am",1,1.4,0,0,0,0,0,-60.4554,4.29694,0,0,0,0,0,0,0
"Oct 29, 01:00 am",1,1.8,0,0,0,0,0,-56.9392,32.2531,0,0,0,0,0,0,0
"Oct 29, 02:00 am",1,2.2,0,0,0,0,0,-49.3573,53.5012,0,0,0,0,0,0,0
"Oct 29, 03:00 am",1,2.5,0,0,0,0,0,-39.6278,68.9946,0,0,0,0,0,0,0
"Oct 29, 04:00 am",1,2.7,0,0,0,0,0,-28.9189,81.1208,0,0,0,0,0,0,0
"Oct 29, 05:00 am",1,3.1,0,0,0,0,0,-17.861,91.5651,0,0,0,0,0,0,0
"Oct 29, 06:00 am",1,3.5,0,0,0,0,0,-6.85112,101.405,0,0,0,0,0,0,0
"Oct 29, 07:00 am",1,3.9,21,239,34,180,20,3.44323,111.418,0.00850643,30.6126,35.1792,30.6126,2.083,7.82302,0.305746
"Oct 29, 08:00 am",3,4.2,55,608,193,180,20,13.1772,122.266,0.0668957,32.0042,37.1793,32.0042,8.33688,14.0072,2.30162
"Oct 29, 09:00 am",6,4.8,74,754,354,180,20,21.8404,134.566,0.118719,31.5287,37.1866,31.5287,14.4444,14.6679,4.15394
"Oct 29, 10:00 am",9,5.7,87,813,478,180,20,28.7114,148.806,0.154214,30.9895,36.9856,30.9895,18.9034,14.586,5.49848
"Oct 29, 11:00 am",11,6,199,452,445,180,20,33.058,165.046,0.132113,30.8884,36.7015,30.8884,19.2783,14.4238,4.72504
"Oct 29, 12:00 pm",12,5.8,96,850,575,180,20,34.2499,182.525,0.178863,30.3445,36.5953,30.3445,23.5872,14.2953,6.52417
"Oct 29, 01:00 pm",13,5.5,98,821,534,180,20,32.0832,199.771,0.166463,30.2526,36.4038,30.2526,24.1972,14.2569,6.09024
"Oct 29, 02:00 pm",13,5.1,143,502,370,180,20,26.9169,215.455,0.112584,30.5834,36.2432,30.5834,20.9024,14.3239,4.06773
"Oct 29, 03:00 pm",12,4.4,75,686,303,180,20,19.4425,229.083,0.0994668,30.679,36.2169,30.679,19.7131,14.1626,3.581
"Oct 29, 04:00 pm",10,2.9,50,495,139,180,20,10.3784,240.884,0.045831,30.7154,35.7457,30.7154,14.7997,12.935,1.64556
"Oct 29, 05:00 pm",7,1.9,0,0,0,180,20,0.669221,251.403,0,0,0,0,0,0,0
"Oct 29, 06:00 pm",6,2,0,0,0,0,0,-10.0896,261.268,0,0,0,0,0,0,0
"Oct 29, 07:00 pm",5,2.1,0,0,0,0,0,-21.164,271.162,0,0,0,0,0,0,0
"Oct 29, 08:00 pm",5,2.2,0,0,0,0,0,-32.1908,281.92,0,0,0,0,0,0,0
"Oct 29, 09:00 pm",4,2.3,0,0,0,0,0,-42.7326,294.762,0,0,0,0,0,0,0
"Oct 29, 10:00 pm",4,2.4,0,0,0,0,0,-52.0479,311.622,0,0,0,0,0,0,0
"Oct 29, 11:00 pm",4,2.5,0,0,0,0,0,-58.7467,334.958,0,0,0,0,0,0,0
"Oct 30, 12:00 am",3,2.4,0,0,0,0,0,-60.7849,4.36946,0,0,0,0,0,0,0
"Oct 30, 01:00 am",3,2.4,0,0,0,0,0,-57.2348,32.5322,0,0,0,0,0,0,0
"Oct 30, 02:00 am",3,2.4,0,0,0,0,0,-49.6088,53.8362,0,0,0,0,0,0,0
"Oct 30, 03:00 am",3,2.4,0,0,0,0,0,-39.8489,69.3173,0,0,0,0,0,0,0
"Oct 30, 04:00 am",2,2.3,0,0,0,0,0,-29.1248,81.4183,0,0,0,0,0,0,0
"Oct 30, 05:00 am",2,2.3,0,0,0,0,0,-18.0635,91.8406,0,0,0,0,0,0,0
"Oct 30, 06:00 am",2,2.4,0,0,0,0,0,-7.05955,101.664,0,0,0,0,0,0,0
"Oct 30, 07:00 am",3,3,19,244,32,180,20,3.23195,111.663,0.00805627,30.2239,34.7928,30.2239,4.20481,7.62758,0.293455
"Oct 30, 08:00 am",5,3.5,53,614,189,180,20,12.9355,122.495,0.065704,31.6224,36.8048,31.6224,10.8888,13.8167,2.28931
"Oct 30, 09:00 am",8,3.4,70,764,350,180,20,21.5719,134.771,0.116507,30.9721,36.6442,30.9721,18.2922,14.417,4.1539
"Oct 30, 10:00 am",12,3.9,80,837,478,180,20,28.4146,148.969,0.1518,30.1744,36.2045,30.1744,24.6277,14.2241,5.56757
"Oct 30, 11:00 am",14,4.6,86,871,557,180,20,32.7382,165.14,0.172497,29.837,36.0703,30,27.1581,14.075,6.40718
"Oct 30, 12:00 pm",15,4.8,89,876,577,180,20,33.9207,182.529,0.177191,29.6848,35.9709,30,28.2478,13.9884,6.62366
"Oct 30, 01:00 pm",16,4.9,80,879,543,180,20,31.7619,199.687,0.166756,29.6712,35.8682,30,28.3037,13.996,6.23581
"Oct 30, 02:00 pm",16,4.7,75,835,449,180,20,26.616,215.307,0.142199,29.8623,35.8283,30,26.7099,14.0619,5.27374
"Oct 30, 03:00 pm",15,4,66,740,308,180,20,19.1662,228.895,0.100747,30.1627,35.7401,30.1627,23.4037,13.9226,3.69294
"Oct 30, 04:00 pm",12,2.7,47,534,140,180,20,10.1259,240.673,0.0467372,30.3983,35.4504,30.3983,17.1429,12.7303,1.69664
"Oct 30, 05:00 pm",9,2.1,0,0,0,0,0,0.482301,251.175,0,0,0,0,0,0,0
"Oct 30, 06:00 pm",9,2.5,0,0,0,0,0,-10.3159,261.026,0,0,0,0,0,0,0
"Oct 30, 07:00 pm",8,3,0,0,0,0,0,-21.3867,270.902,0,0,0,0,0,0,0
"Oct 30, 08:00 pm",8,3.3,0,0,0,0,0,-32.4191,281.639,0,0,0,0,0,0,0
"Oct 30, 09:00 pm",8,3.8,0,0,0,0,0,-42.9781,294.463,0,0,0,0,0,0,0
"Oct 30, 10:00 pm",8,4.3,0,0,0,0,0,-52.3243,311.331,0,0,0,0,0,0,0
"Oct 30, 11:00 pm",8,4.2,0,0,0,0,0,-59.0607,334.774,0,0,0,0,0,0,0
"Oct 31, 12:00 am",8,4,0,0,0,0,0,-61.1109,4.43639,0,0,0,0,0,0,0
"Oct 31, 01:00 am",7,3.8,0,0,0,0,0,-57.5278,32.8076,0,0,0,0,0,0,0
"Oct 31, 02:00 am",7,3.6,0,0,0,0,0,-49.8585,54.1674,0,0,0,0,0,0,0
"Oct 31, 03:00 am",6,3.7,0,0,0,0,0,-40.0689,69.6357,0,0,0,0,0,0,0
"Oct 31, 04:00 am",6,4,0,0,0,0,0,-29.3301,81.7115,0,0,0,0,0,0,0
"Oct 31, 05:00 am",6,4.4,0,0,0,0,0,-18.2657,92.1116,0,0,0,0,0,0,0
"Oct 31, 06:00 am",6,5,0,0,0,0,0,-7.2678,101.918,0,0,0,0,0,0,0
"Oct 31, 07:00 am",6,5.6,7,0,7,180,20,3.02188,111.902,0.000630747,27.055,31.4265,30,6.08736,6.22438,0.0354846
"Oct 31, 08:00 am",7,5.8,66,383,150,180,20,12.6944,122.719,0.0490588,31.4428,36.474,31.4428,10.2397,13.8388,1.7188
