"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 21, 04:00 am",17,2.9,0,0,0,0,0,-25.269,99.0968,0,0,0,0,0,0,0
"Nov 21, 05:00 am",17,3,0,0,0,0,0,-12.5887,105.641,0,0,0,0,0,0,0
"Nov 21, 06:00 am",17,3.1,0,0,0,0,0,-0.322687,112.647,0,0,0,0,0,0,0
"Nov 21, 07:00 am",19,3.3,45,561,150,180,20,10.8052,120.683,0.0489536,29.4666,34.5795,30,23.9918,12.4466,1.84349
"Nov 21, 08:00 am",20,3.4,65,763,342,180,20,21.3411,130.389,0.104356,29.2807,34.9433,30,29.8237,13.5195,3.97431
"Nov 21, 09:00 am",21,3.4,75,857,507,180,20,30.2962,142.485,0.14265,28.7414,34.8086,30,34.7155,13.2768,5.63157
"Nov 21, 10:00 am",22,3.4,80,902,620,180,20,36.8106,157.5,0.163515,28.2576,34.5868,30,38.3589,12.761,6.72975
"Nov 21, 11:00 am",22,3.3,82,917,671,180,20,39.9039,175.055,0.171457,28.0582,34.4975,30,39.7867,12.5013,7.19948
"Nov 21, 12:00 pm",22,3.2,84,905,653,180,20,38.944,193.276,0.167724,28.0786,34.4778,30,39.646,12.528,7.02926
"Nov 21, 01:00 pm",22,3.2,80,876,572,180,20,34.1413,209.787,0.15318,28.3415,34.5598,30,37.702,12.8608,6.25577
"Nov 21, 02:00 pm",22,3,72,815,433,180,20,26.3689,223.407,0.124209,28.6734,34.5755,30,34.8529,13.1573,4.93
"Nov 21, 03:00 pm",21,2.8,57,688,253,180,20,16.584,234.293,0.0784198,29.1414,34.5671,30,29.3846,13.0829,3.00979
"Nov 21, 04:00 pm",20,2.9,28,382,65,180,20,5.56836,243.123,0.0207076,28.6994,33.5182,30,22.7033,9.97326,0.820486
"Nov 21, 05:00 pm",19,3.5,0,0,0,0,0,-5.97269,250.589,0,0,0,0,0,0,0
"Nov 21, 06:00 pm",19,3.9,0,0,0,0,0,-18.4572,257.287,0,0,0,0,0,0,0
"Nov 21, 07:00 pm",18,4,0,0,0,0,0,-31.2688,263.783,0,0,0,0,0,0,0
"Nov 21, 08:00 pm",18,3.9,0,0,0,0,0,-44.2408,270.81,0,0,0,0,0,0,0
"Nov 21, 09:00 pm",18,3.7,0,0,0,0,0,-57.1728,279.828,0,0,0,0,0,0,0
"Nov 21, 10:00 pm",18,3.5,0,0,0,0,0,-69.586,295.411,0,0,0,0,0,0,0
"Nov 21, 11:00 pm",18,3.3,0,0,0,0,0,-78.912,338.614,0,0,0,0,0,0,0
"Nov 22, 12:00 am",17,3.2,0,0,0,0,0,-75.486,47.5829,0,0,0,0,0,0,0
"Nov 22, 01:00 am",17,3.1,0,0,0,0,0,-64.0497,73.2178,0,0,0,0,0,0,0
"Nov 22, 02:00 am",17,3,0,0,0,0,0,-51.2998,84.777,0,0,0,0,0,0,0
"Nov 22, 03:00 am",17,2.9,0,0,0,0,0,-38.3239,92.6136,0,0,0,0,0,0,0
"Nov 22, 04:00 am",17,2.8,0,0,0,0,0,-25.4139,99.2886,0,0,0,0,0,0,0
"Nov 22, 05:00 am",17,2.8,0,0,0,0,0,-12.7423,105.81,0,0,0,0,0,0,0
"Nov 22, 06:00 am",17,2.8,0,0,0,0,0,-0.48822,112.8,0,0,0,0,0,0,0
"Nov 22, 07:00 am",19,3,46,539,145,180,20,10.6264,120.819,0.0473487,29.4191,34.5177,30,24.0877,12.4054,1.7873
"Nov 22, 08:00 am",20,3.1,68,739,335,180,20,21.1448,130.505,0.101669,29.2297,34.8709,30,30.077,13.4769,3.88316
"Nov 22, 09:00 am",21,3.1,80,830,496,180,20,30.0835,142.566,0.139688,28.6709,34.7187,30,35.1777,13.2007,5.54501
"Nov 22, 10:00 am",22,3.2,89,869,607,180,20,36.5875,157.523,0.159454,28.2329,34.5272,30,38.5189,12.7238,6.57947
"Nov 22, 11:00 am",23,3.2,90,890,658,180,20,39.6845,174.998,0.165862,27.9226,34.3335,30,40.7562,12.3106,7.07328
"Nov 22, 12:00 pm",23,3.2,281,69,324,180,20,38.7469,193.141,0.0709492,28.9602,34.324,30,30.1076,13.0832,2.75552
"Nov 22, 01:00 pm",23,3.3,242,60,276,180,20,33.9786,209.602,0.0603855,28.9812,34.2369,30,28.9279,13.1468,2.34149
"Nov 22, 02:00 pm",23,3.3,192,161,263,180,20,26.2421,223.202,0.0636205,28.9927,34.2802,30,29.1899,13.2908,2.46516
"Nov 22, 03:00 pm",22,3.2,59,658,246,180,20,16.4885,234.083,0.0761366,29.0839,34.4902,30,29.6356,13.0401,2.93284
"Nov 22, 04:00 pm",21,3,30,331,60,180,20,5.49927,242.91,0.0188532,28.4896,33.2908,30,23.4582,9.83122,0.762132
"Nov 22, 05:00 pm",20,3,0,0,0,0,0,-6.02408,250.371,0,0,0,0,0,0,0
"Nov 22, 06:00 pm",20,3.1,0,0,0,0,0,-18.4942,257.055,0,0,0,0,0,0,0
"Nov 22, 07:00 pm",20,3,0,0,0,0,0,-31.2965,263.523,0,0,0,0,0,0,0
"Nov 22, 08:00 pm",20,3,0,0,0,0,0,-44.2651,270.499,0,0,0,0,0,0,0
"Nov 22, 09:00 pm",19,3.2,0,0,0,0,0,-57.2039,279.417,0,0,0,0,0,0,0
"Nov 22, 10:00 pm",19,3.3,0,0,0,0,0,-69.6501,294.786,0,0,0,0,0,0,0
"Nov 22, 11:00 pm",19,3.4,0,0,0,0,0,-79.0899,337.888,0,0,0,0,0,0,0
"Nov 23, 12:00 am",19,3.2,0,0,0,0,0,-75.6838,47.9959,0,0,0,0,0,0,0
"Nov 23, 01:00 am",19,2.9,0,0,0,0,0,-64.2042,73.5869,0,0,0,0,0,0,0
"Nov 23, 02:00 am",19,2.6,0,0,0,0,0,-51.441,85.052,0,0,0,0,0,0,0
"Nov 23, 03:00 am",19,2.4,0,0,0,0,0,-38.464,92.8325,0,0,0,0,0,0,0
"Nov 23, 04:00 am",19,2.4,0,0,0,0,0,-25.5587,99.4732,0,0,0,0,0,0,0
"Nov 23, 05:00 am",19,2.4,0,0,0,0,0,-12.8956,105.972,0,0,0,0,0,0,0
"Nov 23, 06:00 am",19,2.5,0,0,0,0,0,-0.653005,112.945,0,0,0,0,0,0,0
"Nov 23, 07:00 am",20,2.7,52,443,132,180,20,10.449,120.949,0.0417544,29.1941,34.2425,30,24.7673,12.307,1.59607
"Nov 23, 08:00 am",21,2.9,78,665,316,180,20,20.9508,130.614,0.0948865,29.0825,34.671,30,30.8129,13.3574,3.65621
"Nov 23, 09:00 am",22,3.2,92,769,475,180,20,29.8742,142.641,0.132902,28.6359,34.6238,30,35.3149,13.1534,5.29084
"Nov 23, 10:00 am",23,3.2,101,817,586,180,20,36.3691,157.54,0.153357,28.1586,34.4065,30,39.0209,12.6153,6.37783
"Nov 23, 11:00 am",24,3,106,833,635,180,20,39.4711,174.937,0.157895,27.7741,34.1364,30,41.8079,12.0758,6.85997
"Nov 23, 12:00 pm",24,2.8,104,828,620,180,20,38.5563,193.004,0.153855,27.7407,34.0702,30,42.0315,12.0268,6.71548
"Nov 23, 01:00 pm",24,2.7,101,788,540,180,20,33.8224,209.418,0.139593,27.9783,34.1224,30,40.1951,12.3669,5.92692
"Nov 23, 02:00 pm",23,2.5,90,716,405,180,20,26.1216,222.999,0.113631,28.4647,34.288,30,36.0763,12.9156,4.59247
"Nov 23, 03:00 pm",23,2.1,72,566,231,180,20,16.3991,233.876,0.0689626,28.7281,34.0881,30,31.6257,12.7407,2.72562
