"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Apr 7, 06:00 am",12,2.1,0,0,0,180,20,1.63293,81.9879,0,0,0,0,0,0,0
"Apr 7, 07:00 am",13,2.6,13,0,13,180,20,12.8462,91.5251,0.00185307,27.2454,31.7168,30,13.2738,9.84231,0.0955653
"Apr 7, 08:00 am",14,2.8,58,0,58,180,20,24.2673,101.584,0.0110844,29.0036,33.6664,30,15.183,13.154,0.428483
"Apr 7, 09:00 am",14,2.8,63,0,63,180,20,35.2637,113.172,0.0119743,29.0848,33.7591,30,15.2832,13.0702,0.460331
"Apr 7, 10:00 am",15,3.1,40,0,40,180,20,45.2163,127.744,0.00707969,28.3827,32.987,30,15.7732,12.1665,0.289779
"Apr 7, 11:00 am",16,3.7,96,0,96,180,20,53.0546,147.213,0.0182427,29.25,34.0146,30,17.691,13.0244,0.694221
"Apr 7, 12:00 pm",17,4.2,118,0,118,180,20,57.0929,172.407,0.022555,29.3247,34.1443,30,18.939,13.0543,0.854856
"Apr 7, 01:00 pm",17,4.6,199,8,206,180,20,55.9003,199.461,0.0409736,29.8127,34.8271,30,20.2541,13.3876,1.51859
"Apr 7, 02:00 pm",17,4.8,298,26,318,180,20,49.9552,222.253,0.0652895,30.0266,35.2786,30.0266,21.9917,13.5613,2.40259
"Apr 7, 03:00 pm",16,4.9,128,0,128,180,20,41.0161,239.327,0.0250663,29.5943,34.4357,30,17.9191,13.3805,0.937079
"Apr 7, 04:00 pm",15,5.1,223,117,283,180,20,30.514,252.374,0.0624869,30.3437,35.5548,30.3437,19.4926,13.9287,2.27386
"Apr 7, 05:00 pm",14,5,70,0,70,180,20,19.2826,263.152,0.0136858,29.2829,33.9786,30,15.0342,13.4418,0.519634
"Apr 7, 06:00 pm",13,4.8,56,97,69,180,20,7.84597,272.89,0.0116689,29.2365,33.9011,30,13.9982,11.879,0.444201
"Apr 7, 07:00 pm",12,4.9,0,0,0,0,0,-3.1094,282.477,0,0,0,0,0,0,0
"Apr 7, 08:00 pm",11,5.2,0,0,0,0,0,-14.0824,292.681,0,0,0,0,0,0,0
"Apr 7, 09:00 pm",10,5.2,0,0,0,0,0,-24.2035,304.297,0,0,0,0,0,0,0
"Apr 7, 10:00 pm",9,4.7,0,0,0,0,0,-32.8707,318.178,0,0,0,0,0,0,0
"Apr 7, 11:00 pm",8,4.4,0,0,0,0,0,-39.2273,334.987,0,0,0,0,0,0,0
"Apr 8, 12:00 am",7,4.4,0,0,0,0,0,-42.2703,354.43,0,0,0,0,0,0,0
"Apr 8, 01:00 am",6,4.2,0,0,0,0,0,-41.3429,14.5812,0,0,0,0,0,0,0
"Apr 8, 02:00 am",6,3.8,0,0,0,0,0,-36.6595,32.9512,0,0,0,0,0,0,0
"Apr 8, 03:00 am",5,3.6,0,0,0,0,0,-29.1174,48.3657,0,0,0,0,0,0,0
"Apr 8, 04:00 am",4,3.5,0,0,0,0,0,-19.6877,61.0917,0,0,0,0,0,0,0
"Apr 8, 05:00 am",4,3.5,0,0,0,0,0,-9.10653,71.9405,0,0,0,0,0,0,0
"Apr 8, 06:00 am",4,3.8,13,97,15,180,20,1.8963,81.7451,0.00157844,28.2191,32.6366,30,4.20938,8.18087,0.0661142
"Apr 8, 07:00 am",6,4.3,55,595,189,180,20,13.1348,91.2725,0.0346459,31.2429,36.1354,31.2429,9.10817,11.9077,1.22129
"Apr 8, 08:00 am",9,4.9,74,790,402,180,20,24.5626,101.321,0.0945977,31.1872,36.6543,31.1872,15.9115,13.997,3.34671
"Apr 8, 09:00 am",12,5.4,85,884,599,180,20,35.5749,112.904,0.147275,30.5334,36.5004,30.5334,22.0382,14.203,5.33371
"Apr 8, 10:00 am",14,5.5,92,934,759,180,20,45.5536,127.495,0.186016,29.8952,36.241,30,26.7569,13.9599,6.89545
"Apr 8, 11:00 am",15,5.4,97,958,866,180,20,53.4226,147.054,0.209434,29.4414,36.0327,30,29.8383,13.669,7.92152
"Apr 8, 12:00 pm",16,5.3,99,966,914,180,20,57.4716,172.463,0.217642,29.1412,35.8384,30,31.8719,13.4367,8.368
"Apr 8, 01:00 pm",17,5.1,104,953,897,180,20,56.2432,199.754,0.211583,28.997,35.6593,30,32.9414,13.3298,8.20659
"Apr 8, 02:00 pm",17,4.8,101,933,818,180,20,50.2376,222.649,0.194341,29.1423,35.6329,30,32.0506,13.4763,7.47
"Apr 8, 03:00 pm",17,4.5,95,895,685,180,20,41.2482,239.726,0.163704,29.4336,35.6228,30,29.9766,13.6987,6.19013
"Apr 8, 04:00 pm",16,4,84,827,506,180,20,30.7147,252.748,0.119622,29.8812,35.6452,30,26.0766,13.7853,4.43116
"Apr 8, 05:00 pm",14,3,68,702,302,180,20,19.4678,263.503,0.0637522,30.2072,35.4369,30.2072,20.5741,12.9654,2.33106
"Apr 8, 06:00 pm",11,2.3,39,432,99,180,20,8.02708,273.225,0.0128171,29.5117,34.187,30,12.8961,9.5524,0.480606
"Apr 8, 07:00 pm",10,2.5,0,0,0,0,0,-2.91694,282.805,0,0,0,0,0,0,0
"Apr 8, 08:00 pm",9,2.8,0,0,0,0,0,-13.8701,293.006,0,0,0,0,0,0,0
"Apr 8, 09:00 pm",8,2.8,0,0,0,0,0,-23.9602,304.617,0,0,0,0,0,0,0
"Apr 8, 10:00 pm",7,2.7,0,0,0,0,0,-32.5863,318.478,0,0,0,0,0,0,0
"Apr 8, 11:00 pm",6,2.5,0,0,0,0,0,-38.8971,335.229,0,0,0,0,0,0,0
"Apr 9, 12:00 am",5,2.5,0,0,0,0,0,-41.9037,354.56,0,0,0,0,0,0,0
"Apr 9, 01:00 am",5,2.6,0,0,0,0,0,-40.9642,14.5733,0,0,0,0,0,0,0
