"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Feb 17, 12:00 am",-3,0.8,0,0,0,0,0,-66.0898,355.406,0,0,0,0,0,0,0
"Feb 17, 01:00 am",-3,0.8,0,0,0,0,0,-63.2691,30.2916,0,0,0,0,0,0,0
"Feb 17, 02:00 am",-3,0.8,0,0,0,0,0,-54.9069,54.5059,0,0,0,0,0,0,0
"Feb 17, 03:00 am",-4,0.8,0,0,0,0,0,-44.0322,70.002,0,0,0,0,0,0,0
"Feb 17, 04:00 am",-4,0.9,0,0,0,0,0,-32.1602,81.1207,0,0,0,0,0,0,0
"Feb 17, 05:00 am",-4,0.8,0,0,0,0,0,-19.9418,90.2524,0,0,0,0,0,0,0
"Feb 17, 06:00 am",-4,0.8,0,0,0,0,0,-7.72581,98.6764,0,0,0,0,0,0,0
"Feb 17, 07:00 am",-3,1.1,23,369,47,180,20,3.86243,107.235,0.00993517,31.2406,35.812,31.2406,-0.795298,7.31297,0.349663
"Feb 17, 08:00 am",-1,1.5,62,747,256,180,20,15.0889,116.662,0.0796231,32.0227,37.3118,32.0227,9.19839,14.0321,2.73868
"Feb 17, 09:00 am",0,1.7,88,882,467,180,20,25.4499,127.746,0.141037,31.2538,37.1203,31.2538,16.8709,14.549,4.98256
"Feb 17, 10:00 am",0,1.8,103,955,640,180,20,34.203,141.358,0.185797,30.5539,36.8497,30.5539,22.0997,14.3466,6.72806
"Feb 17, 11:00 am",1,1.8,113,988,753,180,20,40.4158,158.123,0.210124,29.9067,36.46,30,26.5535,14.0297,7.78849
"Feb 17, 12:00 pm",2,1.7,116,999,798,180,20,43.0328,177.523,0.217487,29.4768,36.1343,30,29.516,13.7733,8.21284
"Feb 17, 01:00 pm",3,1.7,116,987,769,180,20,41.4569,197.286,0.210316,29.476,36.0703,30,29.5918,13.7836,7.94171
"Feb 17, 02:00 pm",3,1.6,107,960,671,180,20,36.0611,214.842,0.189788,29.8416,36.2253,30,27.1233,14.0165,7.05008
"Feb 17, 03:00 pm",3,1.4,91,904,513,180,20,27.8545,229.225,0.150512,30.4488,36.4499,30.4488,22.6717,14.2477,5.46726
"Feb 17, 04:00 pm",1,1,68,795,311,180,20,17.8306,240.879,0.0949946,31.3615,36.8227,31.3615,14.7055,14.1097,3.34102
"Feb 17, 05:00 pm",-1,0.6,35,511,94,180,20,6.744,250.663,0.0281679,31.7205,36.5212,31.7205,4.28163,11.5106,0.976993
"Feb 17, 06:00 pm",-2,0.6,0,0,0,0,0,-4.6461,259.396,0,0,0,0,0,0,0
"Feb 17, 07:00 pm",-2,0.5,0,0,0,0,0,-16.807,267.818,0,0,0,0,0,0,0
"Feb 17, 08:00 pm",-3,0.5,0,0,0,0,0,-29.0339,276.725,0,0,0,0,0,0,0
"Feb 17, 09:00 pm",-3,0.4,0,0,0,0,0,-41.0066,287.248,0,0,0,0,0,0,0
"Feb 17, 10:00 pm",-3,0.5,0,0,0,0,0,-52.1742,301.408,0,0,0,0,0,0,0
"Feb 17, 11:00 pm",-2,0.7,0,0,0,0,0,-61.3064,322.995,0,0,0,0,0,0,0
"Feb 18, 12:00 am",-2,0.8,0,0,0,0,0,-65.7396,355.513,0,0,0,0,0,0,0
"Feb 18, 01:00 am",-2,0.8,0,0,0,0,0,-62.941,29.9987,0,0,0,0,0,0,0
"Feb 18, 02:00 am",-2,0.7,0,0,0,0,0,-54.6345,54.1114,0,0,0,0,0,0,0
"Feb 18, 03:00 am",-2,0.7,0,0,0,0,0,-43.7975,69.6323,0,0,0,0,0,0,0
"Feb 18, 04:00 am",-2,0.7,0,0,0,0,0,-31.944,80.7891,0,0,0,0,0,0,0
"Feb 18, 05:00 am",-2,0.6,0,0,0,0,0,-19.7306,89.9501,0,0,0,0,0,0,0
"Feb 18, 06:00 am",-2,0.5,0,0,0,0,0,-7.50977,98.3937,0,0,0,0,0,0,0
"Feb 18, 07:00 am",-1,0.4,23,328,45,180,20,4.08277,106.965,0.00993112,30.8768,35.4616,30.8768,1.60641,7.68454,0.353821
