"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Dec 7, 08:00 pm",-7,2.3,0,0,0,0,0,-37.9245,267.73,0,0,0,0,0,0,0
"Dec 7, 09:00 pm",-7,2.2,0,0,0,0,0,-50.1204,276.948,0,0,0,0,0,0,0
"Dec 7, 10:00 pm",-6,2.2,0,0,0,0,0,-62.0013,290.006,0,0,0,0,0,0,0
"Dec 7, 11:00 pm",-6,2.1,0,0,0,0,0,-72.4184,314.854,0,0,0,0,0,0,0
"Dec 8, 12:00 am",-6,2.1,0,0,0,0,0,-76.6069,8.30274,0,0,0,0,0,0,0
"Dec 8, 01:00 am",-6,2,0,0,0,0,0,-69.9515,53.8731,0,0,0,0,0,0,0
"Dec 8, 02:00 am",-6,2.1,0,0,0,0,0,-58.9212,74.1421,0,0,0,0,0,0,0
"Dec 8, 03:00 am",-6,2.1,0,0,0,0,0,-46.9015,85.7641,0,0,0,0,0,0,0
"Dec 8, 04:00 am",-6,2.1,0,0,0,0,0,-34.6998,94.4767,0,0,0,0,0,0,0
"Dec 8, 05:00 am",-6,2.1,0,0,0,0,0,-22.6259,102.217,0,0,0,0,0,0,0
"Dec 8, 06:00 am",-7,2.2,0,0,0,0,0,-10.8965,109.894,0,0,0,0,0,0,0
"Dec 8, 07:00 am",-6,2.7,0,0,0,0,0,0.327813,118.114,0,0,0,0,0,0,0
"Dec 8, 08:00 am",-5,3.6,57,501,144,180,20,10.0546,127.408,0.0568558,33.0834,38.112,33.0834,-0.128676,14.1841,1.88886
"Dec 8, 09:00 am",-3,4.1,113,1,114,180,20,18.9753,138.288,0.0258789,32.4044,37.1518,32.4044,-1.01505,14.9358,0.877654
"Dec 8, 10:00 am",-1,4.4,129,0,129,180,20,26.0297,151.156,0.0285651,32.1997,36.9856,32.1997,1.12419,14.7582,0.975342
"Dec 8, 11:00 am",0,4.5,180,11,186,180,20,30.4976,166.014,0.0424551,32.3316,37.2579,32.3316,3.1089,14.7759,1.44421
"Dec 8, 12:00 pm",0,4.6,187,12,194,180,20,31.7632,182.101,0.044258,32.3606,37.3034,32.3606,3.19819,14.7712,1.50421
"Dec 8, 01:00 pm",0,4.5,185,18,195,180,20,29.6207,197.987,0.0450654,32.3648,37.3158,32.3648,3.29178,14.8181,1.53147
